Internal ID,BasePrice,Brand,Colorway,Internalid,ItemName,MSRP,ParentStyle,SKU,Season,Size,Status,UPC,Width,Year,image
22241,32.5,Twisted X,Multi Stripe,22241,YDM0041 : YDM0041-M-02.5,64.95 ,YDM0041,YDM0041-M-02.5,Fall,02.5,Hash,884882291752,Medium,2018,https://system.netsuite.com/core/media/media.nl?id=6083&c=4138030&h=U1o1IgppaedYsYhcMgHGRvc5918cartTJA5bE_LfvbHsIVXR
22242,32.5,Twisted X,Multi Stripe,22242,YDM0041 : YDM0041-M-03,64.95 ,YDM0041,YDM0041-M-03,Fall,03,Hash,884882291769,Medium,2018,https://system.netsuite.com/core/media/media.nl?id=6083&c=4138030&h=U1o1IgppaedYsYhcMgHGRvc5918cartTJA5bE_LfvbHsIVXR
22243,32.5,Twisted X,Multi Stripe,22243,YDM0041 : YDM0041-M-03.5,64.95 ,YDM0041,YDM0041-M-03.5,Fall,03.5,Hash,884882291776,Medium,2018,https://system.netsuite.com/core/media/media.nl?id=6083&c=4138030&h=U1o1IgppaedYsYhcMgHGRvc5918cartTJA5bE_LfvbHsIVXR
22244,32.5,Twisted X,Multi Stripe,22244,YDM0041 : YDM0041-M-04,64.95 ,YDM0041,YDM0041-M-04,Fall,04,Hash,884882291783,Medium,2018,https://system.netsuite.com/core/media/media.nl?id=6083&c=4138030&h=U1o1IgppaedYsYhcMgHGRvc5918cartTJA5bE_LfvbHsIVXR
22245,32.5,Twisted X,Multi Stripe,22245,YDM0041 : YDM0041-M-04.5,64.95 ,YDM0041,YDM0041-M-04.5,Fall,04.5,Hash,884882291790,Medium,2018,https://system.netsuite.com/core/media/media.nl?id=6083&c=4138030&h=U1o1IgppaedYsYhcMgHGRvc5918cartTJA5bE_LfvbHsIVXR
22246,32.5,Twisted X,Multi Stripe,22246,YDM0041 : YDM0041-M-05,64.95 ,YDM0041,YDM0041-M-05,Fall,05,Hash,884882291806,Medium,2018,https://system.netsuite.com/core/media/media.nl?id=6083&c=4138030&h=U1o1IgppaedYsYhcMgHGRvc5918cartTJA5bE_LfvbHsIVXR
22247,32.5,Twisted X,Multi Stripe,22247,YDM0041 : YDM0041-M-05.5,64.95 ,YDM0041,YDM0041-M-05.5,Fall,05.5,Hash,884882291813,Medium,2018,https://system.netsuite.com/core/media/media.nl?id=6083&c=4138030&h=U1o1IgppaedYsYhcMgHGRvc5918cartTJA5bE_LfvbHsIVXR
22248,32.5,Twisted X,Multi Stripe,22248,YDM0041 : YDM0041-M-06,64.95 ,YDM0041,YDM0041-M-06,Fall,06,Hash,884882291820,Medium,2018,https://system.netsuite.com/core/media/media.nl?id=6083&c=4138030&h=U1o1IgppaedYsYhcMgHGRvc5918cartTJA5bE_LfvbHsIVXR
22249,32.5,Twisted X,Multi Stripe,22249,YDM0041 : YDM0041-M-11,64.95 ,YDM0041,YDM0041-M-11,Fall,11,Hash,884882291837,Medium,2018,https://system.netsuite.com/core/media/media.nl?id=6083&c=4138030&h=U1o1IgppaedYsYhcMgHGRvc5918cartTJA5bE_LfvbHsIVXR
22250,32.5,Twisted X,Multi Stripe,22250,YDM0041 : YDM0041-M-11.5,64.95 ,YDM0041,YDM0041-M-11.5,Fall,11.5,Hash,884882291844,Medium,2018,https://system.netsuite.com/core/media/media.nl?id=6083&c=4138030&h=U1o1IgppaedYsYhcMgHGRvc5918cartTJA5bE_LfvbHsIVXR
22251,32.5,Twisted X,Multi Stripe,22251,YDM0041 : YDM0041-M-12,64.95 ,YDM0041,YDM0041-M-12,Fall,12,Hash,884882291851,Medium,2018,https://system.netsuite.com/core/media/media.nl?id=6083&c=4138030&h=U1o1IgppaedYsYhcMgHGRvc5918cartTJA5bE_LfvbHsIVXR
22252,32.5,Twisted X,Multi Stripe,22252,YDM0041 : YDM0041-M-12.5,64.95 ,YDM0041,YDM0041-M-12.5,Fall,12.5,Hash,884882291868,Medium,2018,https://system.netsuite.com/core/media/media.nl?id=6083&c=4138030&h=U1o1IgppaedYsYhcMgHGRvc5918cartTJA5bE_LfvbHsIVXR
22253,32.5,Twisted X,Multi Stripe,22253,YDM0041 : YDM0041-M-13,64.95 ,YDM0041,YDM0041-M-13,Fall,13,Hash,884882291875,Medium,2018,https://system.netsuite.com/core/media/media.nl?id=6083&c=4138030&h=U1o1IgppaedYsYhcMgHGRvc5918cartTJA5bE_LfvbHsIVXR
22254,32.5,Twisted X,Multi Stripe,22254,YDM0041 : YDM0041-M-13.5,64.95 ,YDM0041,YDM0041-M-13.5,Fall,13.5,Hash,884882291882,Medium,2018,https://system.netsuite.com/core/media/media.nl?id=6083&c=4138030&h=U1o1IgppaedYsYhcMgHGRvc5918cartTJA5bE_LfvbHsIVXR
37451,36.5,Twisted X,Dusty Tan & Snake Print,37451,YDM0042 : YDM0042-M-01,69.95 ,YDM0042,YDM0042-M-01,Spring,01,Hash,884882316080,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=20345&c=4138030&h=Sc4Mdp4bwH6dJsgSlVT1JEgKmvMFNGPDMK0e-qFPotWZz2g3
37452,36.5,Twisted X,Dusty Tan & Snake Print,37452,YDM0042 : YDM0042-M-01.5,69.95 ,YDM0042,YDM0042-M-01.5,Spring,01.5,Hash,884882316097,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=20345&c=4138030&h=Sc4Mdp4bwH6dJsgSlVT1JEgKmvMFNGPDMK0e-qFPotWZz2g3
37453,36.5,Twisted X,Dusty Tan & Snake Print,37453,YDM0042 : YDM0042-M-02,69.95 ,YDM0042,YDM0042-M-02,Spring,02,Hash,884882316103,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=20345&c=4138030&h=Sc4Mdp4bwH6dJsgSlVT1JEgKmvMFNGPDMK0e-qFPotWZz2g3
37454,36.5,Twisted X,Dusty Tan & Snake Print,37454,YDM0042 : YDM0042-M-02.5,69.95 ,YDM0042,YDM0042-M-02.5,Spring,02.5,Hash,884882316110,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=20345&c=4138030&h=Sc4Mdp4bwH6dJsgSlVT1JEgKmvMFNGPDMK0e-qFPotWZz2g3
37455,36.5,Twisted X,Dusty Tan & Snake Print,37455,YDM0042 : YDM0042-M-03,69.95 ,YDM0042,YDM0042-M-03,Spring,03,Hash,884882316127,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=20345&c=4138030&h=Sc4Mdp4bwH6dJsgSlVT1JEgKmvMFNGPDMK0e-qFPotWZz2g3
37456,36.5,Twisted X,Dusty Tan & Snake Print,37456,YDM0042 : YDM0042-M-03.5,69.95 ,YDM0042,YDM0042-M-03.5,Spring,03.5,Hash,884882316134,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=20345&c=4138030&h=Sc4Mdp4bwH6dJsgSlVT1JEgKmvMFNGPDMK0e-qFPotWZz2g3
37457,36.5,Twisted X,Dusty Tan & Snake Print,37457,YDM0042 : YDM0042-M-04,69.95 ,YDM0042,YDM0042-M-04,Spring,04,Hash,884882316141,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=20345&c=4138030&h=Sc4Mdp4bwH6dJsgSlVT1JEgKmvMFNGPDMK0e-qFPotWZz2g3
37458,36.5,Twisted X,Dusty Tan & Snake Print,37458,YDM0042 : YDM0042-M-04.5,69.95 ,YDM0042,YDM0042-M-04.5,Spring,04.5,Hash,884882316158,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=20345&c=4138030&h=Sc4Mdp4bwH6dJsgSlVT1JEgKmvMFNGPDMK0e-qFPotWZz2g3
37459,36.5,Twisted X,Dusty Tan & Snake Print,37459,YDM0042 : YDM0042-M-05,69.95 ,YDM0042,YDM0042-M-05,Spring,05,Hash,884882316165,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=20345&c=4138030&h=Sc4Mdp4bwH6dJsgSlVT1JEgKmvMFNGPDMK0e-qFPotWZz2g3
37460,36.5,Twisted X,Dusty Tan & Snake Print,37460,YDM0042 : YDM0042-M-05.5,69.95 ,YDM0042,YDM0042-M-05.5,Spring,05.5,Hash,884882316172,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=20345&c=4138030&h=Sc4Mdp4bwH6dJsgSlVT1JEgKmvMFNGPDMK0e-qFPotWZz2g3
37461,36.5,Twisted X,Dusty Tan & Snake Print,37461,YDM0042 : YDM0042-M-06,69.95 ,YDM0042,YDM0042-M-06,Spring,06,Hash,884882316189,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=20345&c=4138030&h=Sc4Mdp4bwH6dJsgSlVT1JEgKmvMFNGPDMK0e-qFPotWZz2g3
37462,36.5,Twisted X,Dusty Tan & Snake Print,37462,YDM0042 : YDM0042-M-11,69.95 ,YDM0042,YDM0042-M-11,Spring,11,Hash,884882316196,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=20345&c=4138030&h=Sc4Mdp4bwH6dJsgSlVT1JEgKmvMFNGPDMK0e-qFPotWZz2g3
37463,36.5,Twisted X,Dusty Tan & Snake Print,37463,YDM0042 : YDM0042-M-11.5,69.95 ,YDM0042,YDM0042-M-11.5,Spring,11.5,Hash,884882316202,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=20345&c=4138030&h=Sc4Mdp4bwH6dJsgSlVT1JEgKmvMFNGPDMK0e-qFPotWZz2g3
37464,36.5,Twisted X,Dusty Tan & Snake Print,37464,YDM0042 : YDM0042-M-12,69.95 ,YDM0042,YDM0042-M-12,Spring,12,Hash,884882316219,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=20345&c=4138030&h=Sc4Mdp4bwH6dJsgSlVT1JEgKmvMFNGPDMK0e-qFPotWZz2g3
37465,36.5,Twisted X,Dusty Tan & Snake Print,37465,YDM0042 : YDM0042-M-12.5,69.95 ,YDM0042,YDM0042-M-12.5,Spring,12.5,Hash,884882316226,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=20345&c=4138030&h=Sc4Mdp4bwH6dJsgSlVT1JEgKmvMFNGPDMK0e-qFPotWZz2g3
37466,36.5,Twisted X,Dusty Tan & Snake Print,37466,YDM0042 : YDM0042-M-13,69.95 ,YDM0042,YDM0042-M-13,Spring,13,Hash,884882316233,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=20345&c=4138030&h=Sc4Mdp4bwH6dJsgSlVT1JEgKmvMFNGPDMK0e-qFPotWZz2g3
37467,36.5,Twisted X,Dusty Tan & Snake Print,37467,YDM0042 : YDM0042-M-13.5,69.95 ,YDM0042,YDM0042-M-13.5,Spring,13.5,Hash,884882316240,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=20345&c=4138030&h=Sc4Mdp4bwH6dJsgSlVT1JEgKmvMFNGPDMK0e-qFPotWZz2g3
38935,36.5,Twisted X,Brown Pattern,38935,YDM0043 : YDM0043-M-01,69.95 ,YDM0043,YDM0043-M-01,Summer,01,Inactive,884882332288,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35675&c=4138030&h=bQHTxhjoJYNYFVIz-tam0XdgghzKRQqwZZa2u3flgY7KpXpm
38936,36.5,Twisted X,Brown Pattern,38936,YDM0043 : YDM0043-M-01.5,69.95 ,YDM0043,YDM0043-M-01.5,Summer,01.5,Inactive,884882332295,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35675&c=4138030&h=bQHTxhjoJYNYFVIz-tam0XdgghzKRQqwZZa2u3flgY7KpXpm
38943,36.5,Twisted X,Brown Pattern,38943,YDM0043 : YDM0043-M-02,69.95 ,YDM0043,YDM0043-M-02,Summer,02,Inactive,884882332301,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35675&c=4138030&h=bQHTxhjoJYNYFVIz-tam0XdgghzKRQqwZZa2u3flgY7KpXpm
38944,36.5,Twisted X,Brown Pattern,38944,YDM0043 : YDM0043-M-02.5,69.95 ,YDM0043,YDM0043-M-02.5,Summer,02.5,Inactive,884882332318,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35675&c=4138030&h=bQHTxhjoJYNYFVIz-tam0XdgghzKRQqwZZa2u3flgY7KpXpm
38945,36.5,Twisted X,Brown Pattern,38945,YDM0043 : YDM0043-M-03,69.95 ,YDM0043,YDM0043-M-03,Summer,03,Inactive,884882332325,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35675&c=4138030&h=bQHTxhjoJYNYFVIz-tam0XdgghzKRQqwZZa2u3flgY7KpXpm
38946,36.5,Twisted X,Brown Pattern,38946,YDM0043 : YDM0043-M-03.5,69.95 ,YDM0043,YDM0043-M-03.5,Summer,03.5,Inactive,884882332332,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35675&c=4138030&h=bQHTxhjoJYNYFVIz-tam0XdgghzKRQqwZZa2u3flgY7KpXpm
38947,36.5,Twisted X,Brown Pattern,38947,YDM0043 : YDM0043-M-04,69.95 ,YDM0043,YDM0043-M-04,Summer,04,Inactive,884882332349,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35675&c=4138030&h=bQHTxhjoJYNYFVIz-tam0XdgghzKRQqwZZa2u3flgY7KpXpm
38948,36.5,Twisted X,Brown Pattern,38948,YDM0043 : YDM0043-M-04.5,69.95 ,YDM0043,YDM0043-M-04.5,Summer,04.5,Inactive,884882332356,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35675&c=4138030&h=bQHTxhjoJYNYFVIz-tam0XdgghzKRQqwZZa2u3flgY7KpXpm
38949,36.5,Twisted X,Brown Pattern,38949,YDM0043 : YDM0043-M-05,69.95 ,YDM0043,YDM0043-M-05,Summer,05,Inactive,884882332363,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35675&c=4138030&h=bQHTxhjoJYNYFVIz-tam0XdgghzKRQqwZZa2u3flgY7KpXpm
38950,36.5,Twisted X,Brown Pattern,38950,YDM0043 : YDM0043-M-05.5,69.95 ,YDM0043,YDM0043-M-05.5,Summer,05.5,Inactive,884882332370,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35675&c=4138030&h=bQHTxhjoJYNYFVIz-tam0XdgghzKRQqwZZa2u3flgY7KpXpm
38951,36.5,Twisted X,Brown Pattern,38951,YDM0043 : YDM0043-M-06,69.95 ,YDM0043,YDM0043-M-06,Summer,06,Inactive,884882332387,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35675&c=4138030&h=bQHTxhjoJYNYFVIz-tam0XdgghzKRQqwZZa2u3flgY7KpXpm
38937,36.5,Twisted X,Brown Pattern,38937,YDM0043 : YDM0043-M-11,69.95 ,YDM0043,YDM0043-M-11,Summer,11,Inactive,884882332394,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35675&c=4138030&h=bQHTxhjoJYNYFVIz-tam0XdgghzKRQqwZZa2u3flgY7KpXpm
38938,36.5,Twisted X,Brown Pattern,38938,YDM0043 : YDM0043-M-11.5,69.95 ,YDM0043,YDM0043-M-11.5,Summer,11.5,Inactive,884882332400,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35675&c=4138030&h=bQHTxhjoJYNYFVIz-tam0XdgghzKRQqwZZa2u3flgY7KpXpm
38939,36.5,Twisted X,Brown Pattern,38939,YDM0043 : YDM0043-M-12,69.95 ,YDM0043,YDM0043-M-12,Summer,12,Inactive,884882332417,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35675&c=4138030&h=bQHTxhjoJYNYFVIz-tam0XdgghzKRQqwZZa2u3flgY7KpXpm
38940,36.5,Twisted X,Brown Pattern,38940,YDM0043 : YDM0043-M-12.5,69.95 ,YDM0043,YDM0043-M-12.5,Summer,12.5,Inactive,884882332424,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35675&c=4138030&h=bQHTxhjoJYNYFVIz-tam0XdgghzKRQqwZZa2u3flgY7KpXpm
38941,36.5,Twisted X,Brown Pattern,38941,YDM0043 : YDM0043-M-13,69.95 ,YDM0043,YDM0043-M-13,Summer,13,Inactive,884882332431,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35675&c=4138030&h=bQHTxhjoJYNYFVIz-tam0XdgghzKRQqwZZa2u3flgY7KpXpm
38942,36.5,Twisted X,Brown Pattern,38942,YDM0043 : YDM0043-M-13.5,69.95 ,YDM0043,YDM0043-M-13.5,Summer,13.5,Inactive,884882332448,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35675&c=4138030&h=bQHTxhjoJYNYFVIz-tam0XdgghzKRQqwZZa2u3flgY7KpXpm
38953,35.5,Twisted X,Grey & Light Grey,38953,YDM0044 : YDM0044-M-01,69.95 ,YDM0044,YDM0044-M-01,Summer,01,Hash,884882332455,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35570&c=4138030&h=7cNtl3z7KKpd28bUKnhdGlN36nPAWiCg9O9E23gg--FdQ1d0
38954,35.5,Twisted X,Grey & Light Grey,38954,YDM0044 : YDM0044-M-01.5,69.95 ,YDM0044,YDM0044-M-01.5,Summer,01.5,Hash,884882332462,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35570&c=4138030&h=7cNtl3z7KKpd28bUKnhdGlN36nPAWiCg9O9E23gg--FdQ1d0
38961,35.5,Twisted X,Grey & Light Grey,38961,YDM0044 : YDM0044-M-02,69.95 ,YDM0044,YDM0044-M-02,Summer,02,Hash,884882332479,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35570&c=4138030&h=7cNtl3z7KKpd28bUKnhdGlN36nPAWiCg9O9E23gg--FdQ1d0
38962,35.5,Twisted X,Grey & Light Grey,38962,YDM0044 : YDM0044-M-02.5,69.95 ,YDM0044,YDM0044-M-02.5,Summer,02.5,Hash,884882332486,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35570&c=4138030&h=7cNtl3z7KKpd28bUKnhdGlN36nPAWiCg9O9E23gg--FdQ1d0
38963,35.5,Twisted X,Grey & Light Grey,38963,YDM0044 : YDM0044-M-03,69.95 ,YDM0044,YDM0044-M-03,Summer,03,Hash,884882332493,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35570&c=4138030&h=7cNtl3z7KKpd28bUKnhdGlN36nPAWiCg9O9E23gg--FdQ1d0
38964,35.5,Twisted X,Grey & Light Grey,38964,YDM0044 : YDM0044-M-03.5,69.95 ,YDM0044,YDM0044-M-03.5,Summer,03.5,Hash,884882332509,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35570&c=4138030&h=7cNtl3z7KKpd28bUKnhdGlN36nPAWiCg9O9E23gg--FdQ1d0
38965,35.5,Twisted X,Grey & Light Grey,38965,YDM0044 : YDM0044-M-04,69.95 ,YDM0044,YDM0044-M-04,Summer,04,Hash,884882332516,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35570&c=4138030&h=7cNtl3z7KKpd28bUKnhdGlN36nPAWiCg9O9E23gg--FdQ1d0
38966,35.5,Twisted X,Grey & Light Grey,38966,YDM0044 : YDM0044-M-04.5,69.95 ,YDM0044,YDM0044-M-04.5,Summer,04.5,Hash,884882332523,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35570&c=4138030&h=7cNtl3z7KKpd28bUKnhdGlN36nPAWiCg9O9E23gg--FdQ1d0
38967,35.5,Twisted X,Grey & Light Grey,38967,YDM0044 : YDM0044-M-05,69.95 ,YDM0044,YDM0044-M-05,Summer,05,Hash,884882332530,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35570&c=4138030&h=7cNtl3z7KKpd28bUKnhdGlN36nPAWiCg9O9E23gg--FdQ1d0
38968,35.5,Twisted X,Grey & Light Grey,38968,YDM0044 : YDM0044-M-05.5,69.95 ,YDM0044,YDM0044-M-05.5,Summer,05.5,Hash,884882332547,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35570&c=4138030&h=7cNtl3z7KKpd28bUKnhdGlN36nPAWiCg9O9E23gg--FdQ1d0
38969,35.5,Twisted X,Grey & Light Grey,38969,YDM0044 : YDM0044-M-06,69.95 ,YDM0044,YDM0044-M-06,Summer,06,Hash,884882332554,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35570&c=4138030&h=7cNtl3z7KKpd28bUKnhdGlN36nPAWiCg9O9E23gg--FdQ1d0
38955,35.5,Twisted X,Grey & Light Grey,38955,YDM0044 : YDM0044-M-11,69.95 ,YDM0044,YDM0044-M-11,Summer,11,Hash,884882332561,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35570&c=4138030&h=7cNtl3z7KKpd28bUKnhdGlN36nPAWiCg9O9E23gg--FdQ1d0
38956,35.5,Twisted X,Grey & Light Grey,38956,YDM0044 : YDM0044-M-11.5,69.95 ,YDM0044,YDM0044-M-11.5,Summer,11.5,Hash,884882332578,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35570&c=4138030&h=7cNtl3z7KKpd28bUKnhdGlN36nPAWiCg9O9E23gg--FdQ1d0
38957,35.5,Twisted X,Grey & Light Grey,38957,YDM0044 : YDM0044-M-12,69.95 ,YDM0044,YDM0044-M-12,Summer,12,Hash,884882332585,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35570&c=4138030&h=7cNtl3z7KKpd28bUKnhdGlN36nPAWiCg9O9E23gg--FdQ1d0
38958,35.5,Twisted X,Grey & Light Grey,38958,YDM0044 : YDM0044-M-12.5,69.95 ,YDM0044,YDM0044-M-12.5,Summer,12.5,Hash,884882332592,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35570&c=4138030&h=7cNtl3z7KKpd28bUKnhdGlN36nPAWiCg9O9E23gg--FdQ1d0
38959,35.5,Twisted X,Grey & Light Grey,38959,YDM0044 : YDM0044-M-13,69.95 ,YDM0044,YDM0044-M-13,Summer,13,Hash,884882332608,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35570&c=4138030&h=7cNtl3z7KKpd28bUKnhdGlN36nPAWiCg9O9E23gg--FdQ1d0
38960,35.5,Twisted X,Grey & Light Grey,38960,YDM0044 : YDM0044-M-13.5,69.95 ,YDM0044,YDM0044-M-13.5,Summer,13.5,Hash,884882332615,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=35570&c=4138030&h=7cNtl3z7KKpd28bUKnhdGlN36nPAWiCg9O9E23gg--FdQ1d0
41111,43,Twisted X,Hair On Hide,41111,YDM0045 : YDM0045-M-01,89.95 ,YDM0045,YDM0045-M-01,Fall,01,Inactive,884882349231,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=14603766&c=4138030&h=eR2J9som0UHURJm1cz8BP4FH82hmnoBph4IWly1NVNZhXqdU
41112,43,Twisted X,Hair On Hide,41112,YDM0045 : YDM0045-M-01.5,89.95 ,YDM0045,YDM0045-M-01.5,Fall,01.5,Inactive,884882349248,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=14603766&c=4138030&h=eR2J9som0UHURJm1cz8BP4FH82hmnoBph4IWly1NVNZhXqdU
41113,43,Twisted X,Hair On Hide,41113,YDM0045 : YDM0045-M-02,89.95 ,YDM0045,YDM0045-M-02,Fall,02,Inactive,884882349255,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=14603766&c=4138030&h=eR2J9som0UHURJm1cz8BP4FH82hmnoBph4IWly1NVNZhXqdU
41114,43,Twisted X,Hair On Hide,41114,YDM0045 : YDM0045-M-02.5,89.95 ,YDM0045,YDM0045-M-02.5,Fall,02.5,Inactive,884882349262,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=14603766&c=4138030&h=eR2J9som0UHURJm1cz8BP4FH82hmnoBph4IWly1NVNZhXqdU
41115,43,Twisted X,Hair On Hide,41115,YDM0045 : YDM0045-M-03,89.95 ,YDM0045,YDM0045-M-03,Fall,03,Inactive,884882349279,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=14603766&c=4138030&h=eR2J9som0UHURJm1cz8BP4FH82hmnoBph4IWly1NVNZhXqdU
41116,43,Twisted X,Hair On Hide,41116,YDM0045 : YDM0045-M-03.5,89.95 ,YDM0045,YDM0045-M-03.5,Fall,03.5,Inactive,884882349286,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=14603766&c=4138030&h=eR2J9som0UHURJm1cz8BP4FH82hmnoBph4IWly1NVNZhXqdU
41117,43,Twisted X,Hair On Hide,41117,YDM0045 : YDM0045-M-04,89.95 ,YDM0045,YDM0045-M-04,Fall,04,Inactive,884882349293,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=14603766&c=4138030&h=eR2J9som0UHURJm1cz8BP4FH82hmnoBph4IWly1NVNZhXqdU
41118,43,Twisted X,Hair On Hide,41118,YDM0045 : YDM0045-M-04.5,89.95 ,YDM0045,YDM0045-M-04.5,Fall,04.5,Inactive,884882349309,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=14603766&c=4138030&h=eR2J9som0UHURJm1cz8BP4FH82hmnoBph4IWly1NVNZhXqdU
41119,43,Twisted X,Hair On Hide,41119,YDM0045 : YDM0045-M-05,89.95 ,YDM0045,YDM0045-M-05,Fall,05,Inactive,884882349316,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=14603766&c=4138030&h=eR2J9som0UHURJm1cz8BP4FH82hmnoBph4IWly1NVNZhXqdU
41120,43,Twisted X,Hair On Hide,41120,YDM0045 : YDM0045-M-05.5,89.95 ,YDM0045,YDM0045-M-05.5,Fall,05.5,Inactive,884882349323,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=14603766&c=4138030&h=eR2J9som0UHURJm1cz8BP4FH82hmnoBph4IWly1NVNZhXqdU
41121,43,Twisted X,Hair On Hide,41121,YDM0045 : YDM0045-M-06,89.95 ,YDM0045,YDM0045-M-06,Fall,06,Inactive,884882349330,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=14603766&c=4138030&h=eR2J9som0UHURJm1cz8BP4FH82hmnoBph4IWly1NVNZhXqdU
41122,43,Twisted X,Hair On Hide,41122,YDM0045 : YDM0045-M-11,89.95 ,YDM0045,YDM0045-M-11,Fall,11,Inactive,884882349347,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=14603766&c=4138030&h=eR2J9som0UHURJm1cz8BP4FH82hmnoBph4IWly1NVNZhXqdU
41123,43,Twisted X,Hair On Hide,41123,YDM0045 : YDM0045-M-11.5,89.95 ,YDM0045,YDM0045-M-11.5,Fall,11.5,Inactive,884882349354,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=14603766&c=4138030&h=eR2J9som0UHURJm1cz8BP4FH82hmnoBph4IWly1NVNZhXqdU
41124,43,Twisted X,Hair On Hide,41124,YDM0045 : YDM0045-M-12,89.95 ,YDM0045,YDM0045-M-12,Fall,12,Inactive,884882349361,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=14603766&c=4138030&h=eR2J9som0UHURJm1cz8BP4FH82hmnoBph4IWly1NVNZhXqdU
41125,43,Twisted X,Hair On Hide,41125,YDM0045 : YDM0045-M-12.5,89.95 ,YDM0045,YDM0045-M-12.5,Fall,12.5,Inactive,884882349378,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=14603766&c=4138030&h=eR2J9som0UHURJm1cz8BP4FH82hmnoBph4IWly1NVNZhXqdU
41126,43,Twisted X,Hair On Hide,41126,YDM0045 : YDM0045-M-13,89.95 ,YDM0045,YDM0045-M-13,Fall,13,Inactive,884882349385,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=14603766&c=4138030&h=eR2J9som0UHURJm1cz8BP4FH82hmnoBph4IWly1NVNZhXqdU
41127,43,Twisted X,Hair On Hide,41127,YDM0045 : YDM0045-M-13.5,89.95 ,YDM0045,YDM0045-M-13.5,Fall,13.5,Inactive,884882349392,Medium,2019,https://system.netsuite.com/core/media/media.nl?id=14603766&c=4138030&h=eR2J9som0UHURJm1cz8BP4FH82hmnoBph4IWly1NVNZhXqdU
